master_record_id,vessel_id,ship_type,dwt,built_year,vessel_age,year,route,distance_nm,voyage_days,voyage_hours,loading_condition,cargo_utilization_pct,avg_speed_knots,design_speed_knots,speed_vs_design_pct,engine_load_pct,rpm,shaft_power_kw,sfoc_g_kwh,draft_m,trim_m,displacement_tonnes,admiralty_coefficient,wind_speed_knots,beaufort_number,wave_height_m,current_speed_knots,current_direction,seawater_temp_c,days_since_hull_cleaning,hull_fouling_pct,propeller_fouling_pct,turbocharger_efficiency_pct,fuel_type,fuel_quality_index,hfo_pct,vlsfo_pct,mgo_pct,lng_pct,fuel_consumption_t_day,fuel_total_voyage_t,fuel_per_nm,co2_emitted_tonnes,exhaust_temp_c,jacket_water_temp_c,engine_room_temp_c,nox_tier,nox_g_kwh,nox_kg_voyage,fuel_sulphur_pct,sox_kg_per_tonne_fuel,sox_kg_voyage,scrubber_fitted,optimal_fuel_estimate_t,excess_fuel_pct,efficiency_rating,efficiency_rating_encoded,is_efficient,cii_vessel_name,cii_dwt,cii_gt,cii_flag_state,cii_classification_society,cii_year_reduction_factor_pct,cii_distance_nm,cii_days_at_sea,cii_days_in_port,cii_avg_speed_knots,cii_cargo_utilization_pct,cii_num_voyages,cii_hull_condition_index,cii_scrubber_fitted,cii_hfo_consumed_t,cii_mgo_consumed_t,cii_lng_consumed_t,cii_vlsfo_consumed_t,cii_total_fuel_consumed_t,cii_primary_fuel_type,cii_co2_emitted_tonnes,cii_transport_work_M_dwt_nm,cii_cii_ref,cii_cii_required,cii_cii_attained,cii_cii_ratio,cii_cii_rating,cii_cii_rating_encoded,cii_is_compliant,cii_needs_corrective_action,cii_prev_year_cii_rating,cii_cii_trend,fleet_avg_health_pct,fleet_min_health_pct,fleet_critical_components,fleet_warning_components,fleet_failure_events,fleet_total_downtime_hrs,fleet_total_repair_cost_usd,fleet_avg_degradation,fleet_max_degradation,fleet_components_monitored,wx_avg_wind_knots,wx_max_wind_knots,wx_avg_wave_height_m,wx_max_wave_height_m,wx_avg_beaufort,wx_storm_hours,wx_piracy_zone_hours,wx_avg_current_speed,wx_avg_sst_c,wx_avg_pressure_hpa,wx_avg_visibility_nm,region_avg_piracy_risk,region_max_piracy_risk,region_avg_storm_prob,region_avg_ice_prob,region_restricted_zones,region_avoid_zones,region_composite_risk,composite_risk_score__moderate,composite_risk_score__safest,composite_risk_score__shortest,destination_lat__moderate,destination_lat__safest,destination_lat__shortest,destination_lon__moderate,destination_lon__safest,destination_lon__shortest,destination_port__moderate,destination_port__safest,destination_port__shortest,efficiency_score__moderate,efficiency_score__safest,efficiency_score__shortest,fuel_cost_usd__moderate,fuel_cost_usd__safest,fuel_cost_usd__shortest,fuel_total_t__moderate,fuel_total_t__safest,fuel_total_t__shortest,gc_distance_nm__moderate,gc_distance_nm__safest,gc_distance_nm__shortest,is_recommended__moderate,is_recommended__safest,is_recommended__shortest,origin_lat__moderate,origin_lat__safest,origin_lat__shortest,origin_lon__moderate,origin_lon__safest,origin_lon__shortest,origin_port__moderate,origin_port__safest,origin_port__shortest,origin_region__moderate,origin_region__safest,origin_region__shortest,passes_cape_good_hope__moderate,passes_cape_good_hope__safest,passes_cape_good_hope__shortest,passes_gulf_aden__moderate,passes_gulf_aden__safest,passes_gulf_aden__shortest,passes_malacca__moderate,passes_malacca__safest,passes_malacca__shortest,passes_panama__moderate,passes_panama__safest,passes_panama__shortest,passes_suez__moderate,passes_suez__safest,passes_suez__shortest,piracy_risk_score__moderate,piracy_risk_score__safest,piracy_risk_score__shortest,route_distance_nm__moderate,route_distance_nm__safest,route_distance_nm__shortest,storm_risk_score__moderate,storm_risk_score__safest,storm_risk_score__shortest,voyage_days__moderate,voyage_days__safest,voyage_days__shortest
MASTER-000916,IMO9000114,Bulk Carrier,133805,2000,23,2022,Transatlantic,16415,48.85,1172.4,Laden,0.706,14.0,15.5,90.3,73.3,108,6818.7,186.3,17.71,1.81,173946.0,1253.98,7.6,3,0.99,0.97,Favourable,20.3,901,50.1,31.0,73.7,MGO,0.975,0.0,0.0,1.0,0.0,30.49,1489.33,0.0907,4774.79,426.2,78.2,50.5,Tier1,13.38,106962.98,0.1,2.0,2978.66,1,1049.24,41.9,E,4,0,MV BUL-0115,133805,81326,Norway,DNV,3,108388,221,144,12.2,0.868,7,0.792,1,8254.0,1654.0,0.0,1824.1,11732.1,HFO,36753.4,14502.86,3.0731,2.9809,2.5342,0.8501,B,1,1,0,E,-2.2279,19.1167,0.0,3.0,2.0,4.0,283.6,248950.0,0.8088,1.0,6.0,21.6692,32.0,11.3428,15.0,5.5385,8,0,0.3783,7.4338,1005.2062,11.7738,0.2463,0.566,0.394,0.1404,2,2,0.2766,0.186,0.123,0.202,51.959,51.959,51.959,1.351,1.351,1.351,Felixstowe,Felixstowe,Felixstowe,0.654,0.681,0.696,535865.0,705768.0,606175.0,897.6,1184.2,926.2,4764,4764,4764,1,0,0,33.754,33.754,33.754,-118.216,-118.216,-118.216,Long Beach,Long Beach,Long Beach,Americas,Americas,Americas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148,0.022,0.068,6759,7576,6401,0.29,0.259,0.389,22.0,27.45,20.84
MASTER-000917,IMO9000114,Bulk Carrier,133805,2000,23,2022,Intra-Asia,17963,50.92,1222.1,Ballast,0.687,14.7,15.5,94.8,82.8,111,15891.8,192.7,14.44,2.75,173946.0,622.86,12.8,4,1.1,1.7,Beam,16.2,217,8.0,5.0,69.8,VLSFO,0.938,0.0,1.0,0.0,0.0,73.5,3742.44,0.2083,11792.43,426.4,78.6,51.8,Tier1,12.65,245676.29,0.49,9.8,36675.91,1,2549.01,46.8,E,4,0,MV BUL-0115,133805,81326,Norway,DNV,3,108388,221,144,12.2,0.868,7,0.792,1,8254.0,1654.0,0.0,1824.1,11732.1,HFO,36753.4,14502.86,3.0731,2.9809,2.5342,0.8501,B,1,1,0,E,-2.2279,19.1167,0.0,3.0,2.0,4.0,283.6,248950.0,0.8088,1.0,6.0,9.9703,18.6,3.2857,10.2,3.3784,0,12,0.3943,24.9784,1006.9649,14.9027,0.2463,0.566,0.394,0.1404,2,2,0.2766,0.186,0.123,0.202,51.959,51.959,51.959,1.351,1.351,1.351,Felixstowe,Felixstowe,Felixstowe,0.654,0.681,0.696,535865.0,705768.0,606175.0,897.6,1184.2,926.2,4764,4764,4764,1,0,0,33.754,33.754,33.754,-118.216,-118.216,-118.216,Long Beach,Long Beach,Long Beach,Americas,Americas,Americas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148,0.022,0.068,6759,7576,6401,0.29,0.259,0.389,22.0,27.45,20.84
MASTER-000913,IMO9000114,Bulk Carrier,133805,2000,23,2023,Asia-Europe,6438,20.02,480.5,Laden,0.861,13.4,15.5,86.5,62.1,101,6161.2,188.5,10.06,1.23,173946.0,1216.91,23.8,6,1.79,1.99,Against,15.2,827,42.9,34.2,71.3,MGO,0.886,0.0,0.0,1.0,0.0,27.87,558.02,0.0867,1789.01,403.4,75.7,51.3,Tier1,13.23,39165.21,0.1,2.0,1116.04,1,388.54,43.6,E,4,0,MV BUL-0115,133805,81326,Norway,DNV,5,41519,234,131,14.5,0.796,7,0.792,1,7732.9,976.2,0.0,1288.6,9997.7,HFO,31270.3,5555.45,3.0731,2.9194,5.6288,1.9281,E,4,0,1,B,3.0946,28.74,0.0,2.0,1.0,3.0,175.4,170092.0,0.7126,1.0,5.0,13.2912,31.6,5.4608,15.0,4.0265,3,21,0.4586,17.0168,1007.1487,13.9708,0.2487,0.565,0.3743,0.1529,2,2,0.2766,0.156,0.241,0.236,22.302,22.302,22.302,114.177,114.177,114.177,Hong Kong,Hong Kong,Hong Kong,0.742,0.778,0.699,1415435.0,1614319.0,1012671.0,1999.9,2333.9,1636.2,9728,9728,9728,0,0,1,-23.955,-23.955,-23.955,-46.335,-46.335,-46.335,Santos,Santos,Santos,Americas,Americas,Americas,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.137,0.102,0.18,14298,15453,12412,0.246,0.457,0.409,44.46,54.57,34.94
MASTER-000914,IMO9000114,Bulk Carrier,133805,2000,23,2023,Transpacific,17298,64.35,1544.4,Laden,0.931,11.2,15.5,72.3,38.5,88,8738.1,197.4,16.59,1.97,173946.0,501.01,19.1,5,2.23,1.44,Beam,8.6,534,31.1,22.9,71.0,HFO,0.841,1.0,0.0,0.0,0.0,41.4,2663.94,0.154,8295.51,365.2,69.3,46.0,Tier1,14.71,198513.24,2.7,54.0,143852.76,1,1771.23,50.4,E,4,0,MV BUL-0115,133805,81326,Norway,DNV,5,41519,234,131,14.5,0.796,7,0.792,1,7732.9,976.2,0.0,1288.6,9997.7,HFO,31270.3,5555.45,3.0731,2.9194,5.6288,1.9281,E,4,0,1,B,3.0946,28.74,0.0,2.0,1.0,3.0,175.4,170092.0,0.7126,1.0,5.0,15.1449,28.4,6.5351,15.0,4.4286,0,0,0.5116,12.1612,1006.0408,13.3347,0.2487,0.565,0.3743,0.1529,2,2,0.2766,0.156,0.241,0.236,22.302,22.302,22.302,114.177,114.177,114.177,Hong Kong,Hong Kong,Hong Kong,0.742,0.778,0.699,1415435.0,1614319.0,1012671.0,1999.9,2333.9,1636.2,9728,9728,9728,0,0,1,-23.955,-23.955,-23.955,-46.335,-46.335,-46.335,Santos,Santos,Santos,Americas,Americas,Americas,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.137,0.102,0.18,14298,15453,12412,0.246,0.457,0.409,44.46,54.57,34.94
MASTER-000918,IMO9000114,Bulk Carrier,133805,2000,23,2023,Americas,9342,26.3,631.2,Laden,0.633,14.8,15.5,95.5,92.4,113,8452.1,187.4,9.82,1.43,173946.0,1195.17,12.9,4,2.79,2.1,Beam,16.5,1158,72.4,50.4,66.7,HFO,0.821,1.0,0.0,0.0,0.0,38.01,999.77,0.107,3113.28,452.5,78.8,47.6,Tier1,12.41,66206.92,2.7,54.0,53987.58,1,700.21,42.8,E,4,0,MV BUL-0115,133805,81326,Norway,DNV,5,41519,234,131,14.5,0.796,7,0.792,1,7732.9,976.2,0.0,1288.6,9997.7,HFO,31270.3,5555.45,3.0731,2.9194,5.6288,1.9281,E,4,0,1,B,3.0946,28.74,0.0,2.0,1.0,3.0,175.4,170092.0,0.7126,1.0,5.0,21.7723,31.9,11.4838,15.0,5.6462,7,0,0.4695,5.6246,1006.4031,11.5615,0.2487,0.565,0.3743,0.1529,2,2,0.2766,0.156,0.241,0.236,22.302,22.302,22.302,114.177,114.177,114.177,Hong Kong,Hong Kong,Hong Kong,0.742,0.778,0.699,1415435.0,1614319.0,1012671.0,1999.9,2333.9,1636.2,9728,9728,9728,0,0,1,-23.955,-23.955,-23.955,-46.335,-46.335,-46.335,Santos,Santos,Santos,Americas,Americas,Americas,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.137,0.102,0.18,14298,15453,12412,0.246,0.457,0.409,44.46,54.57,34.94
MASTER-000919,IMO9000114,Bulk Carrier,133805,2000,23,2023,West Africa,8327,29.16,699.8,Laden,0.64,11.9,15.5,76.8,46.5,89,4691.0,188.2,9.95,0.48,173946.0,1119.4,20.2,5,1.7,1.9,Favourable,14.9,51,1.2,0.8,69.7,HFO,0.89,1.0,0.0,0.0,0.0,21.19,617.85,0.0742,1923.98,386.9,70.2,51.3,Tier1,13.03,42776.83,2.7,54.0,33363.9,1,430.89,43.4,E,4,0,MV BUL-0115,133805,81326,Norway,DNV,5,41519,234,131,14.5,0.796,7,0.792,1,7732.9,976.2,0.0,1288.6,9997.7,HFO,31270.3,5555.45,3.0731,2.9194,5.6288,1.9281,E,4,0,1,B,3.0946,28.74,0.0,2.0,1.0,3.0,175.4,170092.0,0.7126,1.0,5.0,21.7723,31.9,11.4838,15.0,5.6462,7,0,0.4695,5.6246,1006.4031,11.5615,0.2487,0.565,0.3743,0.1529,2,2,0.2766,0.156,0.241,0.236,22.302,22.302,22.302,114.177,114.177,114.177,Hong Kong,Hong Kong,Hong Kong,0.742,0.778,0.699,1415435.0,1614319.0,1012671.0,1999.9,2333.9,1636.2,9728,9728,9728,0,0,1,-23.955,-23.955,-23.955,-46.335,-46.335,-46.335,Santos,Santos,Santos,Americas,Americas,Americas,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.137,0.102,0.18,14298,15453,12412,0.246,0.457,0.409,44.46,54.57,34.94
MASTER-000924,IMO9000115,Tanker,53474,2018,5,2020,Transatlantic,7393,25.89,621.4,Laden,0.861,11.9,16.0,74.4,41.2,89,8950.6,181.4,10.53,-0.11,69516.0,318.31,6.5,3,2.28,0.52,Favourable,19.6,174,3.2,2.2,79.8,HFO,0.862,1.0,0.0,0.0,0.0,38.97,1008.86,0.1365,3141.59,360.1,71.4,44.4,Tier3,6.65,36984.27,2.7,54.0,54478.44,1,709.1,42.3,E,4,0,MV TAN-0116,53474,27690,Liberia,DNV,1,100939,198,167,13.69,0.821,6,0.996,1,11214.3,2224.0,0.0,1155.4,14593.7,HFO,45692.1,5397.61,6.8508,6.7823,8.4653,1.2481,D,3,0,0,N/A,0.0,18.5,0.0,1.0,0.0,1.0,80.2,51536.0,0.8152,1.0,2.0,22.0492,32.0,11.2892,15.0,5.5846,10,0,0.4782,4.7415,1005.0277,11.4523,0.471,0.726,0.2308,0.005,1,3,0.2865,0.17,0.089,0.23,23.129,23.129,23.129,113.264,113.264,113.264,Guangzhou,Guangzhou,Guangzhou,0.667,0.664,0.728,661750.0,837162.0,804984.0,1123.0,1347.9,1154.5,3170,3170,3170,0,1,0,24.986,24.986,24.986,55.028,55.028,55.028,Jebel Ali,Jebel Ali,Jebel Ali,Middle East,Middle East,Middle East,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.24,0.114,0.371,5929,6187,5557,0.196,0.116,0.197,17.04,20.46,17.15
MASTER-000926,IMO9000115,Tanker,53474,2018,5,2020,Americas,15652,50.56,1213.4,Laden,0.865,12.9,16.0,80.6,46.4,95,6667.3,177.6,13.25,1.83,69516.0,544.35,4.6,2,1.59,0.67,Against,11.2,1211,77.5,49.3,79.7,HFO,0.979,1.0,0.0,0.0,0.0,28.42,1436.85,0.0918,4474.35,382.6,72.3,47.4,Tier3,4.63,37458.41,2.7,54.0,77589.9,1,1031.52,39.3,D,3,0,MV TAN-0116,53474,27690,Liberia,DNV,1,100939,198,167,13.69,0.821,6,0.996,1,11214.3,2224.0,0.0,1155.4,14593.7,HFO,45692.1,5397.61,6.8508,6.7823,8.4653,1.2481,D,3,0,0,N/A,0.0,18.5,0.0,1.0,0.0,1.0,80.2,51536.0,0.8152,1.0,2.0,22.0492,32.0,11.2892,15.0,5.5846,10,0,0.4782,4.7415,1005.0277,11.4523,0.471,0.726,0.2308,0.005,1,3,0.2865,0.17,0.089,0.23,23.129,23.129,23.129,113.264,113.264,113.264,Guangzhou,Guangzhou,Guangzhou,0.667,0.664,0.728,661750.0,837162.0,804984.0,1123.0,1347.9,1154.5,3170,3170,3170,0,1,0,24.986,24.986,24.986,55.028,55.028,55.028,Jebel Ali,Jebel Ali,Jebel Ali,Middle East,Middle East,Middle East,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.24,0.114,0.371,5929,6187,5557,0.196,0.116,0.197,17.04,20.46,17.15
MASTER-000927,IMO9000115,Tanker,53474,2018,5,2021,West Africa,11632,34.87,836.9,Laden,0.662,13.9,16.0,86.9,65.5,105,10616.8,179.4,11.72,2.66,69516.0,427.67,5.0,2,1.28,0.65,Against,29.0,1073,69.1,47.9,79.2,VLSFO,0.857,0.0,1.0,0.0,0.0,45.71,1593.97,0.137,5022.6,399.8,73.5,48.8,Tier3,3.9,34651.45,0.49,9.8,15620.91,1,1132.84,40.7,E,4,0,MV TAN-0116,53474,27690,Liberia,DNV,2,89258,250,115,13.72,0.707,8,0.996,1,0.0,4039.4,0.0,12732.1,16771.5,VLSFO,53069.2,4772.98,6.8508,6.7138,11.1187,1.6561,E,4,0,1,D,2.6534,29.3556,0.0,4.0,1.0,5.0,398.8,156510.0,0.7065,1.0,9.0,22.5154,32.0,11.9765,15.0,5.6615,7,0,0.4137,7.5338,1004.78,11.5738,0.486,0.776,0.251,0.02,1,3,0.2865,0.234,0.275,0.355,37.941,37.941,37.941,23.646,23.646,23.646,Piraeus,Piraeus,Piraeus,0.716,0.77,0.74,2651542.0,3161614.0,2271121.0,4177.1,4888.1,3586.7,4714,4714,4714,1,0,0,2.989,2.989,2.989,101.39,101.39,101.39,Port Klang,Port Klang,Port Klang,Asia Pacific,Asia Pacific,Asia Pacific,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0.303,0.167,0.515,20162,21698,19148,0.289,0.49,0.361,63.64,72.91,56.19
MASTER-000928,IMO9000115,Tanker,53474,2018,5,2021,Coastal,13330,38.3,919.2,Laden,0.856,14.5,16.0,90.6,74.5,105,11922.2,168.2,9.37,2.4,69516.0,432.32,8.1,3,1.97,1.38,Against,27.3,86,6.8,3.7,87.0,VLSFO,0.881,0.0,1.0,0.0,0.0,48.13,1843.28,0.1383,5808.18,378.4,77.9,48.7,Tier3,2.82,30904.06,0.49,9.8,18064.14,1,1397.26,31.9,D,3,0,MV TAN-0116,53474,27690,Liberia,DNV,2,89258,250,115,13.72,0.707,8,0.996,1,0.0,4039.4,0.0,12732.1,16771.5,VLSFO,53069.2,4772.98,6.8508,6.7138,11.1187,1.6561,E,4,0,1,D,2.6534,29.3556,0.0,4.0,1.0,5.0,398.8,156510.0,0.7065,1.0,9.0,9.7405,19.4,3.2314,10.6,3.4324,0,12,0.417,21.5973,1008.6216,14.9297,0.486,0.776,0.251,0.02,1,3,0.2865,0.234,0.275,0.355,37.941,37.941,37.941,23.646,23.646,23.646,Piraeus,Piraeus,Piraeus,0.716,0.77,0.74,2651542.0,3161614.0,2271121.0,4177.1,4888.1,3586.7,4714,4714,4714,1,0,0,2.989,2.989,2.989,101.39,101.39,101.39,Port Klang,Port Klang,Port Klang,Asia Pacific,Asia Pacific,Asia Pacific,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0.303,0.167,0.515,20162,21698,19148,0.289,0.49,0.361,63.64,72.91,56.19
MASTER-000921,IMO9000115,Tanker,53474,2018,5,2022,Asia-Europe,6707,20.86,500.6,Partial,0.694,13.4,16.0,83.8,59.9,99,7345.0,176.1,15.74,0.5,69516.0,553.83,9.0,3,0.47,1.28,Favourable,11.0,782,41.1,29.2,77.8,HFO,0.838,1.0,0.0,0.0,0.0,31.04,647.56,0.0966,2016.5,393.5,77.0,51.5,Tier3,4.68,17209.3,2.7,54.0,34968.24,1,468.84,38.1,D,3,0,MV TAN-0116,53474,27690,Liberia,DNV,3,77966,252,113,13.63,0.867,8,0.996,1,0.0,2166.3,0.0,10162.8,12329.1,VLSFO,38968.1,4169.15,6.8508,6.6453,9.3468,1.4065,E,4,0,1,E,-1.7719,25.3,0.0,3.0,0.0,3.0,197.0,176340.0,0.747,1.0,5.0,13.1186,31.0,5.2972,15.0,4.0,1,21,0.4649,20.346,1006.6487,13.9858,0.4928,0.783,0.2422,0.005,1,3,0.2865,0.097,0.19,0.115,33.737,33.737,33.737,-118.262,-118.262,-118.262,Los Angeles,Los Angeles,Los Angeles,0.637,0.687,0.685,1523625.0,1450773.0,1628044.0,2496.7,2197.3,2478.5,4781,4781,4781,1,0,0,35.444,35.444,35.444,139.638,139.638,139.638,Yokohama,Yokohama,Yokohama,Asia Pacific,Asia Pacific,Asia Pacific,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0.078,0.144,0.167,11383,12397,11384,0.172,0.316,0.115,37.64,37.7,35.14
MASTER-000922,IMO9000115,Tanker,53474,2018,5,2022,Transpacific,14308,41.4,993.6,Laden,0.865,14.4,16.0,90.0,66.4,108,12240.8,170.8,13.51,0.34,69516.0,412.41,6.8,3,0.61,0.75,Against,29.2,984,56.6,40.7,77.4,HFO,0.879,1.0,0.0,0.0,0.0,50.18,2077.35,0.1452,6468.87,401.0,73.9,47.5,Tier3,2.95,35879.25,2.7,54.0,112176.9,1,1550.71,34.0,D,3,0,MV TAN-0116,53474,27690,Liberia,DNV,3,77966,252,113,13.63,0.867,8,0.996,1,0.0,2166.3,0.0,10162.8,12329.1,VLSFO,38968.1,4169.15,6.8508,6.6453,9.3468,1.4065,E,4,0,1,E,-1.7719,25.3,0.0,3.0,0.0,3.0,197.0,176340.0,0.747,1.0,5.0,14.8347,31.9,6.2131,15.0,4.3061,2,0,0.4302,10.7571,1006.0939,13.3347,0.4928,0.783,0.2422,0.005,1,3,0.2865,0.097,0.19,0.115,33.737,33.737,33.737,-118.262,-118.262,-118.262,Los Angeles,Los Angeles,Los Angeles,0.637,0.687,0.685,1523625.0,1450773.0,1628044.0,2496.7,2197.3,2478.5,4781,4781,4781,1,0,0,35.444,35.444,35.444,139.638,139.638,139.638,Yokohama,Yokohama,Yokohama,Asia Pacific,Asia Pacific,Asia Pacific,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0.078,0.144,0.167,11383,12397,11384,0.172,0.316,0.115,37.64,37.7,35.14
MASTER-000923,IMO9000115,Tanker,53474,2018,5,2023,Middle East-Asia,11016,36.14,867.4,Ballast,0.63,12.7,16.0,79.4,52.0,95,6954.8,175.0,11.19,2.41,69516.0,497.95,12.7,4,1.87,0.78,Beam,28.5,1297,87.1,67.9,77.5,VLSFO,0.877,0.0,1.0,0.0,0.0,29.21,1055.66,0.0958,3326.38,391.4,69.1,46.7,Tier3,4.2,25335.72,0.49,9.8,10345.47,1,769.12,37.3,D,3,0,MV TAN-0116,53474,27690,Liberia,DNV,5,68998,298,67,14.87,0.835,9,0.996,1,15311.4,1367.4,0.0,1356.9,18035.7,HFO,56339.2,3689.6,6.8508,6.5083,15.2697,2.3462,E,4,0,1,E,5.9229,29.5625,0.0,3.0,2.0,4.0,254.8,163629.0,0.7044,1.0,8.0,9.6649,19.4,3.1132,10.25,3.3514,0,12,0.463,21.8108,1007.3622,15.1324,0.545,0.907,0.2355,-0.0058,1,3,0.304,0.14,0.232,0.174,23.129,23.129,23.129,113.264,113.264,113.264,Guangzhou,Guangzhou,Guangzhou,0.647,0.696,0.672,1641385.0,1724029.0,1566290.0,2744.8,2888.2,2542.8,5522,5522,5522,1,0,0,49.283,49.283,49.283,-123.12,-123.12,-123.12,Vancouver,Vancouver,Vancouver,Americas,Americas,Americas,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.099,0.063,0.176,14035,15313,12660,0.249,0.456,0.282,43.64,49.08,35.88
MASTER-000925,IMO9000115,Tanker,53474,2018,5,2023,Intra-Asia,17688,53.41,1281.8,Laden,0.691,13.8,16.0,86.2,66.6,103,18799.7,171.1,12.54,-0.76,69516.0,236.34,2.1,1,3.0,0.42,Against,15.3,479,20.4,19.8,79.4,VLSFO,0.946,0.0,1.0,0.0,0.0,77.2,4123.2,0.2331,12992.2,385.6,77.4,47.2,Tier3,3.02,72776.59,0.49,9.8,40407.36,1,3072.52,34.2,D,3,0,MV TAN-0116,53474,27690,Liberia,DNV,5,68998,298,67,14.87,0.835,9,0.996,1,15311.4,1367.4,0.0,1356.9,18035.7,HFO,56339.2,3689.6,6.8508,6.5083,15.2697,2.3462,E,4,0,1,E,5.9229,29.5625,0.0,3.0,2.0,4.0,254.8,163629.0,0.7044,1.0,8.0,9.6649,19.4,3.1132,10.25,3.3514,0,12,0.463,21.8108,1007.3622,15.1324,0.545,0.907,0.2355,-0.0058,1,3,0.304,0.14,0.232,0.174,23.129,23.129,23.129,113.264,113.264,113.264,Guangzhou,Guangzhou,Guangzhou,0.647,0.696,0.672,1641385.0,1724029.0,1566290.0,2744.8,2888.2,2542.8,5522,5522,5522,1,0,0,49.283,49.283,49.283,-123.12,-123.12,-123.12,Vancouver,Vancouver,Vancouver,Americas,Americas,Americas,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.099,0.063,0.176,14035,15313,12660,0.249,0.456,0.282,43.64,49.08,35.88
MASTER-000932,IMO9000116,Tanker,250567,1999,24,2020,Transatlantic,5899,21.19,508.6,Laden,0.903,11.6,16.0,72.5,43.7,87,10406.0,188.3,10.56,0.14,325737.0,710.13,12.5,4,1.48,2.22,Against,21.1,1250,76.9,64.3,69.6,HFO,0.949,1.0,0.0,0.0,0.0,47.03,996.5,0.1689,3103.1,391.3,70.8,45.8,Tier0,20.54,108699.23,2.7,54.0,53811.0,1,674.74,47.7,E,4,0,MV TAN-0117,250567,126846,Panama,Bureau Veritas,1,57371,187,178,13.73,0.866,6,0.789,1,0.0,1513.7,0.0,5276.9,6790.6,VLSFO,21480.4,14375.28,2.6703,2.6436,1.4943,0.5653,A,0,1,0,N/A,0.0,29.8,9.4,1.0,0.0,1.0,88.6,132670.0,0.7023,0.9061,2.0,22.0492,32.0,11.2892,15.0,5.5846,10,0,0.4782,4.7415,1005.0277,11.4523,0.471,0.726,0.2308,0.005,1,3,0.2865,0.17,0.089,0.23,23.129,23.129,23.129,113.264,113.264,113.264,Guangzhou,Guangzhou,Guangzhou,0.667,0.664,0.728,661750.0,837162.0,804984.0,1123.0,1347.9,1154.5,3170,3170,3170,0,1,0,24.986,24.986,24.986,55.028,55.028,55.028,Jebel Ali,Jebel Ali,Jebel Ali,Middle East,Middle East,Middle East,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.24,0.114,0.371,5929,6187,5557,0.196,0.116,0.197,17.04,20.46,17.15
MASTER-000933,IMO9000116,Tanker,250567,1999,24,2020,Intra-Asia,9450,34.85,836.4,Laden,0.777,11.3,16.0,70.6,38.8,86,5982.7,187.0,11.3,1.53,325737.0,1141.78,7.5,3,2.39,2.35,Against,15.8,78,6.3,7.3,70.9,HFO,0.957,1.0,0.0,0.0,0.0,26.85,935.73,0.099,2913.86,381.1,73.2,41.7,Tier0,22.39,112038.0,2.7,54.0,50529.42,1,638.0,46.7,E,4,0,MV TAN-0117,250567,126846,Panama,Bureau Veritas,1,57371,187,178,13.73,0.866,6,0.789,1,0.0,1513.7,0.0,5276.9,6790.6,VLSFO,21480.4,14375.28,2.6703,2.6436,1.4943,0.5653,A,0,1,0,N/A,0.0,29.8,9.4,1.0,0.0,1.0,88.6,132670.0,0.7023,0.9061,2.0,10.127,17.6,3.3119,8.46,3.4865,0,12,0.3219,20.6541,1009.1054,14.9351,0.471,0.726,0.2308,0.005,1,3,0.2865,0.17,0.089,0.23,23.129,23.129,23.129,113.264,113.264,113.264,Guangzhou,Guangzhou,Guangzhou,0.667,0.664,0.728,661750.0,837162.0,804984.0,1123.0,1347.9,1154.5,3170,3170,3170,0,1,0,24.986,24.986,24.986,55.028,55.028,55.028,Jebel Ali,Jebel Ali,Jebel Ali,Middle East,Middle East,Middle East,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.24,0.114,0.371,5929,6187,5557,0.196,0.116,0.197,17.04,20.46,17.15
